run,bc,grade_deg,frame,bin,x_centre_m,depth_m
recycle_g64,recycle,0.0,43,11,8.489382,0.324138
recycle_g64,recycle,0.0,44,0,0.932360,0.297007
recycle_g64,recycle,0.0,44,1,1.619362,0.271342
recycle_g64,recycle,0.0,44,2,2.306364,0.265254
recycle_g64,recycle,0.0,44,3,2.993366,0.251543
recycle_g64,recycle,0.0,44,4,3.680368,0.225999
recycle_g64,recycle,0.0,44,5,4.367370,0.236876
recycle_g64,recycle,0.0,44,6,5.054372,0.238955
recycle_g64,recycle,0.0,44,7,5.741374,0.270656
recycle_g64,recycle,0.0,44,8,6.428376,0.277161
recycle_g64,recycle,0.0,44,9,7.115378,0.285749
recycle_g64,recycle,0.0,44,10,7.802380,0.315213
recycle_g64,recycle,0.0,44,11,8.489382,0.321328
recycle_g64,recycle,0.0,45,0,0.932360,0.298294
recycle_g64,recycle,0.0,45,1,1.619362,0.265162
recycle_g64,recycle,0.0,45,2,2.306364,0.275054
recycle_g64,recycle,0.0,45,3,2.993366,0.249498
recycle_g64,recycle,0.0,45,4,3.680368,0.236346
recycle_g64,recycle,0.0,45,5,4.367370,0.236658
recycle_g64,recycle,0.0,45,6,5.054372,0.237628
recycle_g64,recycle,0.0,45,7,5.741374,0.262458
recycle_g64,recycle,0.0,45,8,6.428376,0.273277
recycle_g64,recycle,0.0,45,9,7.115378,0.288767
recycle_g64,recycle,0.0,45,10,7.802380,0.311833
recycle_g64,recycle,0.0,45,11,8.489382,0.320441
recycle_g64,recycle,0.0,46,0,0.932360,0.298721
recycle_g64,recycle,0.0,46,1,1.619362,0.256598
recycle_g64,recycle,0.0,46,2,2.306364,0.272138
recycle_g64,recycle,0.0,46,3,2.993366,0.260820
recycle_g64,recycle,0.0,46,4,3.680368,0.236188
recycle_g64,recycle,0.0,46,5,4.367370,0.232289
recycle_g64,recycle,0.0,46,6,5.054372,0.236286
recycle_g64,recycle,0.0,46,7,5.741374,0.260144
recycle_g64,recycle,0.0,46,8,6.428376,0.272728
recycle_g64,recycle,0.0,46,9,7.115378,0.290361
recycle_g64,recycle,0.0,46,10,7.802380,0.296722
recycle_g64,recycle,0.0,46,11,8.489382,0.319394
recycle_g64,recycle,0.0,47,0,0.932360,0.298516
recycle_g64,recycle,0.0,47,1,1.619362,0.251333
recycle_g64,recycle,0.0,47,2,2.306364,0.275953
recycle_g64,recycle,0.0,47,3,2.993366,0.259017
recycle_g64,recycle,0.0,47,4,3.680368,0.244256
recycle_g64,recycle,0.0,47,5,4.367370,0.230088
recycle_g64,recycle,0.0,47,6,5.054372,0.234962
recycle_g64,recycle,0.0,47,7,5.741374,0.256336
recycle_g64,recycle,0.0,47,8,6.428376,0.272004
recycle_g64,recycle,0.0,47,9,7.115378,0.275306
recycle_g64,recycle,0.0,47,10,7.802380,0.305096
recycle_g64,recycle,0.0,47,11,8.489382,0.320094
recycle_g64,recycle,0.0,48,0,0.932360,0.296501
recycle_g64,recycle,0.0,48,1,1.619362,0.254190
recycle_g64,recycle,0.0,48,2,2.306364,0.271436
recycle_g64,recycle,0.0,48,3,2.993366,0.256753
recycle_g64,recycle,0.0,48,4,3.680368,0.237191
recycle_g64,recycle,0.0,48,5,4.367370,0.237282
recycle_g64,recycle,0.0,48,6,5.054372,0.232867
recycle_g64,recycle,0.0,48,7,5.741374,0.267186
recycle_g64,recycle,0.0,48,8,6.428376,0.266901
recycle_g64,recycle,0.0,48,9,7.115378,0.274434
recycle_g64,recycle,0.0,48,10,7.802380,0.306135
recycle_g64,recycle,0.0,48,11,8.489382,0.328195
recycle_g64,recycle,0.0,49,0,0.932360,0.301657
recycle_g64,recycle,0.0,49,1,1.619362,0.256449
recycle_g64,recycle,0.0,49,2,2.306364,0.275444
recycle_g64,recycle,0.0,49,3,2.993366,0.259284
recycle_g64,recycle,0.0,49,4,3.680368,0.232251
recycle_g64,recycle,0.0,49,5,4.367370,0.236024
recycle_g64,recycle,0.0,49,6,5.054372,0.233669
recycle_g64,recycle,0.0,49,7,5.741374,0.249778
recycle_g64,recycle,0.0,49,8,6.428376,0.267678
recycle_g64,recycle,0.0,49,9,7.115378,0.267925
recycle_g64,recycle,0.0,49,10,7.802380,0.305159
recycle_g64,recycle,0.0,49,11,8.489382,0.330177
recycle_g64,recycle,0.0,50,0,0.932360,0.299424
recycle_g64,recycle,0.0,50,1,1.619362,0.254297
recycle_g64,recycle,0.0,50,2,2.306364,0.279409
recycle_g64,recycle,0.0,50,3,2.993366,0.258807
recycle_g64,recycle,0.0,50,4,3.680368,0.232706
recycle_g64,recycle,0.0,50,5,4.367370,0.236205
recycle_g64,recycle,0.0,50,6,5.054372,0.233204
recycle_g64,recycle,0.0,50,7,5.741374,0.244443
recycle_g64,recycle,0.0,50,8,6.428376,0.265528
recycle_g64,recycle,0.0,50,9,7.115378,0.273889
recycle_g64,recycle,0.0,50,10,7.802380,0.286732
recycle_g64,recycle,0.0,50,11,8.489382,0.326680
recycle_g64,recycle,0.0,51,0,0.932360,0.300565
recycle_g64,recycle,0.0,51,1,1.619362,0.250047
recycle_g64,recycle,0.0,51,2,2.306364,0.284839
recycle_g64,recycle,0.0,51,3,2.993366,0.260897
recycle_g64,recycle,0.0,51,4,3.680368,0.241611
recycle_g64,recycle,0.0,51,5,4.367370,0.230826
recycle_g64,recycle,0.0,51,6,5.054372,0.232767
recycle_g64,recycle,0.0,51,7,5.741374,0.234388
recycle_g64,recycle,0.0,51,8,6.428376,0.266986
recycle_g64,recycle,0.0,51,9,7.115378,0.263341
recycle_g64,recycle,0.0,51,10,7.802380,0.308996
recycle_g64,recycle,0.0,51,11,8.489382,0.320576
recycle_g64,recycle,0.0,52,0,0.932360,0.301926
recycle_g64,recycle,0.0,52,1,1.619362,0.247795
recycle_g64,recycle,0.0,52,2,2.306364,0.286339
recycle_g64,recycle,0.0,52,3,2.993366,0.264734
recycle_g64,recycle,0.0,52,4,3.680368,0.245642
recycle_g64,recycle,0.0,52,5,4.367370,0.225767
recycle_g64,recycle,0.0,52,6,5.054372,0.233093
recycle_g64,recycle,0.0,52,7,5.741374,0.234055
recycle_g64,recycle,0.0,52,8,6.428376,0.265163
recycle_g64,recycle,0.0,52,9,7.115378,0.266878
recycle_g64,recycle,0.0,52,10,7.802380,0.293239
recycle_g64,recycle,0.0,52,11,8.489382,0.322026
recycle_g64,recycle,0.0,53,0,0.932360,0.301093
recycle_g64,recycle,0.0,53,1,1.619362,0.250502
recycle_g64,recycle,0.0,53,2,2.306364,0.285146
recycle_g64,recycle,0.0,53,3,2.993366,0.264967
recycle_g64,recycle,0.0,53,4,3.680368,0.256692
recycle_g64,recycle,0.0,53,5,4.367370,0.225160
recycle_g64,recycle,0.0,53,6,5.054372,0.234916
recycle_g64,recycle,0.0,53,7,5.741374,0.233911
recycle_g64,recycle,0.0,53,8,6.428376,0.263212
recycle_g64,recycle,0.0,53,9,7.115378,0.262158
recycle_g64,recycle,0.0,53,10,7.802380,0.294619
recycle_g64,recycle,0.0,53,11,8.489382,0.325886
recycle_g64,recycle,0.0,54,0,0.932360,0.296951
recycle_g64,recycle,0.0,54,1,1.619362,0.250214
recycle_g64,recycle,0.0,54,2,2.306364,0.284039
recycle_g64,recycle,0.0,54,3,2.993366,0.267667
recycle_g64,recycle,0.0,54,4,3.680368,0.252440
recycle_g64,recycle,0.0,54,5,4.367370,0.225997
recycle_g64,recycle,0.0,54,6,5.054372,0.234446
recycle_g64,recycle,0.0,54,7,5.741374,0.231191
recycle_g64,recycle,0.0,54,8,6.428376,0.262842
recycle_g64,recycle,0.0,54,9,7.115378,0.258245
recycle_g64,recycle,0.0,54,10,7.802380,0.302225
recycle_g64,recycle,0.0,54,11,8.489382,0.326474
recycle_g64,recycle,0.0,55,0,0.932360,0.298539
recycle_g64,recycle,0.0,55,1,1.619362,0.247534
recycle_g64,recycle,0.0,55,2,2.306364,0.282547
recycle_g64,recycle,0.0,55,3,2.993366,0.267995
recycle_g64,recycle,0.0,55,4,3.680368,0.239515
recycle_g64,recycle,0.0,55,5,4.367370,0.227593
recycle_g64,recycle,0.0,55,6,5.054372,0.234228
recycle_g64,recycle,0.0,55,7,5.741374,0.230505
recycle_g64,recycle,0.0,55,8,6.428376,0.253030
recycle_g64,recycle,0.0,55,9,7.115378,0.260922
recycle_g64,recycle,0.0,55,10,7.802380,0.272725
recycle_g64,recycle,0.0,55,11,8.489382,0.327929
recycle_g64,recycle,0.0,56,0,0.932360,0.307438
recycle_g64,recycle,0.0,56,1,1.619362,0.245661
recycle_g64,recycle,0.0,56,2,2.306364,0.280858
recycle_g64,recycle,0.0,56,3,2.993366,0.266127
recycle_g64,recycle,0.0,56,4,3.680368,0.243163
recycle_g64,recycle,0.0,56,5,4.367370,0.229567
recycle_g64,recycle,0.0,56,6,5.054372,0.233940
recycle_g64,recycle,0.0,56,7,5.741374,0.229923
recycle_g64,recycle,0.0,56,8,6.428376,0.252337
recycle_g64,recycle,0.0,56,9,7.115378,0.260819
recycle_g64,recycle,0.0,56,10,7.802380,0.263480
recycle_g64,recycle,0.0,56,11,8.489382,0.323992
recycle_g64,recycle,0.0,57,0,0.932360,0.305706
recycle_g64,recycle,0.0,57,1,1.619362,0.245173
recycle_g64,recycle,0.0,57,2,2.306364,0.281258
recycle_g64,recycle,0.0,57,3,2.993366,0.267625
recycle_g64,recycle,0.0,57,4,3.680368,0.254945
recycle_g64,recycle,0.0,57,5,4.367370,0.231620
recycle_g64,recycle,0.0,57,6,5.054372,0.233157
recycle_g64,recycle,0.0,57,7,5.741374,0.229803
recycle_g64,recycle,0.0,57,8,6.428376,0.251653
recycle_g64,recycle,0.0,57,9,7.115378,0.258769
recycle_g64,recycle,0.0,57,10,7.802380,0.263665
recycle_g64,recycle,0.0,57,11,8.489382,0.320088
recycle_g64,recycle,0.0,58,0,0.932360,0.309752
recycle_g64,recycle,0.0,58,1,1.619362,0.244746
recycle_g64,recycle,0.0,58,2,2.306364,0.280700
recycle_g64,recycle,0.0,58,3,2.993366,0.267254
recycle_g64,recycle,0.0,58,4,3.680368,0.261772
recycle_g64,recycle,0.0,58,5,4.367370,0.235301
recycle_g64,recycle,0.0,58,6,5.054372,0.232605
recycle_g64,recycle,0.0,58,7,5.741374,0.226827
recycle_g64,recycle,0.0,58,8,6.428376,0.249563
recycle_g64,recycle,0.0,58,9,7.115378,0.255392
recycle_g64,recycle,0.0,58,10,7.802380,0.265097
recycle_g64,recycle,0.0,58,11,8.489382,0.322007
recycle_g64,recycle,0.0,59,0,0.932360,0.309815
recycle_g64,recycle,0.0,59,1,1.619362,0.244177
recycle_g64,recycle,0.0,59,2,2.306364,0.281165
recycle_g64,recycle,0.0,59,3,2.993366,0.267417
recycle_g64,recycle,0.0,59,4,3.680368,0.253468
recycle_g64,recycle,0.0,59,5,4.367370,0.255317
recycle_g64,recycle,0.0,59,6,5.054372,0.231568
recycle_g64,recycle,0.0,59,7,5.741374,0.225697
recycle_g64,recycle,0.0,59,8,6.428376,0.254688
recycle_g64,recycle,0.0,59,9,7.115378,0.249479
recycle_g64,recycle,0.0,59,10,7.802380,0.269868
recycle_g64,recycle,0.0,59,11,8.489382,0.321687
recycle_g64,recycle,0.0,60,0,0.932360,0.311560
recycle_g64,recycle,0.0,60,1,1.619362,0.226735
recycle_g64,recycle,0.0,60,2,2.306364,0.281926
recycle_g64,recycle,0.0,60,3,2.993366,0.272092
recycle_g64,recycle,0.0,60,4,3.680368,0.255484
recycle_g64,recycle,0.0,60,5,4.367370,0.246647
recycle_g64,recycle,0.0,60,6,5.054372,0.232947
recycle_g64,recycle,0.0,60,7,5.741374,0.225352
recycle_g64,recycle,0.0,60,8,6.428376,0.241194
recycle_g64,recycle,0.0,60,9,7.115378,0.252408
recycle_g64,recycle,0.0,60,10,7.802380,0.262462
recycle_g64,recycle,0.0,60,11,8.489382,0.318839
recycle_g64,recycle,0.0,61,0,0.932360,0.318535
recycle_g64,recycle,0.0,61,1,1.619362,0.228661
recycle_g64,recycle,0.0,61,2,2.306364,0.281337
recycle_g64,recycle,0.0,61,3,2.993366,0.270716
recycle_g64,recycle,0.0,61,4,3.680368,0.254755
recycle_g64,recycle,0.0,61,5,4.367370,0.235380
recycle_g64,recycle,0.0,61,6,5.054372,0.232949
recycle_g64,recycle,0.0,61,7,5.741374,0.228334
recycle_g64,recycle,0.0,61,8,6.428376,0.236551
recycle_g64,recycle,0.0,61,9,7.115378,0.251680
recycle_g64,recycle,0.0,61,10,7.802380,0.263753
recycle_g64,recycle,0.0,61,11,8.489382,0.321717
recycle_g64,recycle,0.0,62,0,0.932360,0.305848
recycle_g64,recycle,0.0,62,1,1.619362,0.231606
recycle_g64,recycle,0.0,62,2,2.306364,0.276054
recycle_g64,recycle,0.0,62,3,2.993366,0.272208
recycle_g64,recycle,0.0,62,4,3.680368,0.254153
recycle_g64,recycle,0.0,62,5,4.367370,0.237913
recycle_g64,recycle,0.0,62,6,5.054372,0.236866
recycle_g64,recycle,0.0,62,7,5.741374,0.227665
recycle_g64,recycle,0.0,62,8,6.428376,0.230924
recycle_g64,recycle,0.0,62,9,7.115378,0.255787
recycle_g64,recycle,0.0,62,10,7.802380,0.260589
recycle_g64,recycle,0.0,62,11,8.489382,0.320925
recycle_g64,recycle,0.0,63,0,0.932360,0.297989
recycle_g64,recycle,0.0,63,1,1.619362,0.239083
recycle_g64,recycle,0.0,63,2,2.306364,0.274362
recycle_g64,recycle,0.0,63,3,2.993366,0.277951
recycle_g64,recycle,0.0,63,4,3.680368,0.253541
recycle_g64,recycle,0.0,63,5,4.367370,0.237602
recycle_g64,recycle,0.0,63,6,5.054372,0.236993
recycle_g64,recycle,0.0,63,7,5.741374,0.224547
recycle_g64,recycle,0.0,63,8,6.428376,0.229009
recycle_g64,recycle,0.0,63,9,7.115378,0.254269
recycle_g64,recycle,0.0,63,10,7.802380,0.250650
recycle_g64,recycle,0.0,63,11,8.489382,0.321454
recycle_g64,recycle,0.0,64,0,0.932360,0.300016
recycle_g64,recycle,0.0,64,1,1.619362,0.231495
recycle_g64,recycle,0.0,64,2,2.306364,0.275748
recycle_g64,recycle,0.0,64,3,2.993366,0.277681
recycle_g64,recycle,0.0,64,4,3.680368,0.260698
recycle_g64,recycle,0.0,64,5,4.367370,0.236938
recycle_g64,recycle,0.0,64,6,5.054372,0.233675
recycle_g64,recycle,0.0,64,7,5.741374,0.226769
recycle_g64,recycle,0.0,64,8,6.428376,0.227705
recycle_g64,recycle,0.0,64,9,7.115378,0.253030
recycle_g64,recycle,0.0,64,10,7.802380,0.247254
recycle_g64,recycle,0.0,64,11,8.489382,0.322376
recycle_g64,recycle,0.0,65,0,0.932360,0.303815
recycle_g64,recycle,0.0,65,1,1.619362,0.230493
recycle_g64,recycle,0.0,65,2,2.306364,0.275720
recycle_g64,recycle,0.0,65,3,2.993366,0.277964
recycle_g64,recycle,0.0,65,4,3.680368,0.261848
recycle_g64,recycle,0.0,65,5,4.367370,0.242284
recycle_g64,recycle,0.0,65,6,5.054372,0.228027
recycle_g64,recycle,0.0,65,7,5.741374,0.229651
recycle_g64,recycle,0.0,65,8,6.428376,0.225833
recycle_g64,recycle,0.0,65,9,7.115378,0.247754
recycle_g64,recycle,0.0,65,10,7.802380,0.254867
recycle_g64,recycle,0.0,65,11,8.489382,0.303618
recycle_g64,recycle,0.0,66,0,0.932360,0.305066
recycle_g64,recycle,0.0,66,1,1.619362,0.234795
recycle_g64,recycle,0.0,66,2,2.306364,0.275962
recycle_g64,recycle,0.0,66,3,2.993366,0.275430
recycle_g64,recycle,0.0,66,4,3.680368,0.257919
recycle_g64,recycle,0.0,66,5,4.367370,0.258992
recycle_g64,recycle,0.0,66,6,5.054372,0.225500
recycle_g64,recycle,0.0,66,7,5.741374,0.229412
recycle_g64,recycle,0.0,66,8,6.428376,0.225630
recycle_g64,recycle,0.0,66,9,7.115378,0.246538
recycle_g64,recycle,0.0,66,10,7.802380,0.249471
recycle_g64,recycle,0.0,66,11,8.489382,0.303745
recycle_g64,recycle,0.0,67,0,0.932360,0.300718
recycle_g64,recycle,0.0,67,1,1.619362,0.234737
recycle_g64,recycle,0.0,67,2,2.306364,0.276753
recycle_g64,recycle,0.0,67,3,2.993366,0.274752
recycle_g64,recycle,0.0,67,4,3.680368,0.264264
recycle_g64,recycle,0.0,67,5,4.367370,0.247949
recycle_g64,recycle,0.0,67,6,5.054372,0.227966
recycle_g64,recycle,0.0,67,7,5.741374,0.232917
recycle_g64,recycle,0.0,67,8,6.428376,0.223602
recycle_g64,recycle,0.0,67,9,7.115378,0.239502
recycle_g64,recycle,0.0,67,10,7.802380,0.250174
recycle_g64,recycle,0.0,67,11,8.489382,0.305418
recycle_g64,recycle,0.0,68,0,0.932360,0.304949
recycle_g64,recycle,0.0,68,1,1.619362,0.237071
recycle_g64,recycle,0.0,68,2,2.306364,0.276691
recycle_g64,recycle,0.0,68,3,2.993366,0.273016
recycle_g64,recycle,0.0,68,4,3.680368,0.262959
recycle_g64,recycle,0.0,68,5,4.367370,0.237468
recycle_g64,recycle,0.0,68,6,5.054372,0.229276
recycle_g64,recycle,0.0,68,7,5.741374,0.236771
recycle_g64,recycle,0.0,68,8,6.428376,0.223039
recycle_g64,recycle,0.0,68,9,7.115378,0.238455
recycle_g64,recycle,0.0,68,10,7.802380,0.243965
recycle_g64,recycle,0.0,68,11,8.489382,0.296093
recycle_g64,recycle,0.0,69,0,0.932360,0.305006
recycle_g64,recycle,0.0,69,1,1.619362,0.236644
recycle_g64,recycle,0.0,69,2,2.306364,0.272805
recycle_g64,recycle,0.0,69,3,2.993366,0.273598
recycle_g64,recycle,0.0,69,4,3.680368,0.254235
recycle_g64,recycle,0.0,69,5,4.367370,0.250952
recycle_g64,recycle,0.0,69,6,5.054372,0.229324
recycle_g64,recycle,0.0,69,7,5.741374,0.232300
recycle_g64,recycle,0.0,69,8,6.428376,0.219247
recycle_g64,recycle,0.0,69,9,7.115378,0.238801
recycle_g64,recycle,0.0,69,10,7.802380,0.239927
recycle_g64,recycle,0.0,69,11,8.489382,0.293557
recycle_g64,recycle,0.0,70,0,0.932360,0.304158
recycle_g64,recycle,0.0,70,1,1.619362,0.236506
recycle_g64,recycle,0.0,70,2,2.306364,0.271940
recycle_g64,recycle,0.0,70,3,2.993366,0.271801
recycle_g64,recycle,0.0,70,4,3.680368,0.262577
recycle_g64,recycle,0.0,70,5,4.367370,0.256641
recycle_g64,recycle,0.0,70,6,5.054372,0.234797
recycle_g64,recycle,0.0,70,7,5.741374,0.230528
recycle_g64,recycle,0.0,70,8,6.428376,0.220476
recycle_g64,recycle,0.0,70,9,7.115378,0.239556
recycle_g64,recycle,0.0,70,10,7.802380,0.239326
recycle_g64,recycle,0.0,70,11,8.489382,0.291884
recycle_g64,recycle,0.0,71,0,0.932360,0.299054
recycle_g64,recycle,0.0,71,1,1.619362,0.234582
recycle_g64,recycle,0.0,71,2,2.306364,0.263883
recycle_g64,recycle,0.0,71,3,2.993366,0.272502
recycle_g64,recycle,0.0,71,4,3.680368,0.258376
recycle_g64,recycle,0.0,71,5,4.367370,0.253308
recycle_g64,recycle,0.0,71,6,5.054372,0.245295
recycle_g64,recycle,0.0,71,7,5.741374,0.230545
recycle_g64,recycle,0.0,71,8,6.428376,0.218143
recycle_g64,recycle,0.0,71,9,7.115378,0.238932
recycle_g64,recycle,0.0,71,10,7.802380,0.238821
recycle_g64,recycle,0.0,71,11,8.489382,0.290629
recycle_g64,recycle,0.0,72,0,0.932360,0.298884
recycle_g64,recycle,0.0,72,1,1.619362,0.236285
recycle_g64,recycle,0.0,72,2,2.306364,0.254836
recycle_g64,recycle,0.0,72,3,2.993366,0.275799
recycle_g64,recycle,0.0,72,4,3.680368,0.262179
recycle_g64,recycle,0.0,72,5,4.367370,0.247183
recycle_g64,recycle,0.0,72,6,5.054372,0.256362
recycle_g64,recycle,0.0,72,7,5.741374,0.231917
recycle_g64,recycle,0.0,72,8,6.428376,0.217069
recycle_g64,recycle,0.0,72,9,7.115378,0.237138
recycle_g64,recycle,0.0,72,10,7.802380,0.242281
recycle_g64,recycle,0.0,72,11,8.489382,0.288897
recycle_g64,recycle,0.0,73,0,0.932360,0.291984
recycle_g64,recycle,0.0,73,1,1.619362,0.232872
recycle_g64,recycle,0.0,73,2,2.306364,0.250400
recycle_g64,recycle,0.0,73,3,2.993366,0.274667
recycle_g64,recycle,0.0,73,4,3.680368,0.262892
recycle_g64,recycle,0.0,73,5,4.367370,0.252382
recycle_g64,recycle,0.0,73,6,5.054372,0.246680
recycle_g64,recycle,0.0,73,7,5.741374,0.233787
recycle_g64,recycle,0.0,73,8,6.428376,0.216054
recycle_g64,recycle,0.0,73,9,7.115378,0.222068
recycle_g64,recycle,0.0,73,10,7.802380,0.245814
recycle_g64,recycle,0.0,73,11,8.489382,0.286890
recycle_g64,recycle,0.0,74,0,0.932360,0.295391
recycle_g64,recycle,0.0,74,1,1.619362,0.231905
recycle_g64,recycle,0.0,74,2,2.306364,0.257290
recycle_g64,recycle,0.0,74,3,2.993366,0.271153
recycle_g64,recycle,0.0,74,4,3.680368,0.264588
recycle_g64,recycle,0.0,74,5,4.367370,0.252333
recycle_g64,recycle,0.0,74,6,5.054372,0.238403
recycle_g64,recycle,0.0,74,7,5.741374,0.234722
recycle_g64,recycle,0.0,74,8,6.428376,0.219758
recycle_g64,recycle,0.0,74,9,7.115378,0.220181
recycle_g64,recycle,0.0,74,10,7.802380,0.245213
recycle_g64,recycle,0.0,74,11,8.489382,0.283325
recycle_g64,recycle,0.0,75,0,0.932360,0.286155
recycle_g64,recycle,0.0,75,1,1.619362,0.224330
recycle_g64,recycle,0.0,75,2,2.306364,0.259251
recycle_g64,recycle,0.0,75,3,2.993366,0.267976
recycle_g64,recycle,0.0,75,4,3.680368,0.268971
recycle_g64,recycle,0.0,75,5,4.367370,0.252452
recycle_g64,recycle,0.0,75,6,5.054372,0.238630
recycle_g64,recycle,0.0,75,7,5.741374,0.234595
recycle_g64,recycle,0.0,75,8,6.428376,0.219923
recycle_g64,recycle,0.0,75,9,7.115378,0.218196
recycle_g64,recycle,0.0,75,10,7.802380,0.239350
recycle_g64,recycle,0.0,75,11,8.489382,0.275851
recycle_g64,recycle,0.0,76,0,0.932360,0.291853
recycle_g64,recycle,0.0,76,1,1.619362,0.227169
recycle_g64,recycle,0.0,76,2,2.306364,0.252449
recycle_g64,recycle,0.0,76,3,2.993366,0.270862
recycle_g64,recycle,0.0,76,4,3.680368,0.268393
recycle_g64,recycle,0.0,76,5,4.367370,0.254128
recycle_g64,recycle,0.0,76,6,5.054372,0.232304
recycle_g64,recycle,0.0,76,7,5.741374,0.234448
recycle_g64,recycle,0.0,76,8,6.428376,0.219810
recycle_g64,recycle,0.0,76,9,7.115378,0.218570
recycle_g64,recycle,0.0,76,10,7.802380,0.238848
recycle_g64,recycle,0.0,76,11,8.489382,0.282325
recycle_g64,recycle,0.0,77,0,0.932360,0.286438
recycle_g64,recycle,0.0,77,1,1.619362,0.226652
recycle_g64,recycle,0.0,77,2,2.306364,0.253308
recycle_g64,recycle,0.0,77,3,2.993366,0.269708
recycle_g64,recycle,0.0,77,4,3.680368,0.268430
recycle_g64,recycle,0.0,77,5,4.367370,0.253852
recycle_g64,recycle,0.0,77,6,5.054372,0.238344
recycle_g64,recycle,0.0,77,7,5.741374,0.232740
recycle_g64,recycle,0.0,77,8,6.428376,0.217574
recycle_g64,recycle,0.0,77,9,7.115378,0.218653
recycle_g64,recycle,0.0,77,10,7.802380,0.240180
recycle_g64,recycle,0.0,77,11,8.489382,0.282246
recycle_g64,recycle,0.0,78,0,0.932360,0.286605
recycle_g64,recycle,0.0,78,1,1.619362,0.227300
recycle_g64,recycle,0.0,78,2,2.306364,0.253002
recycle_g64,recycle,0.0,78,3,2.993366,0.271339
recycle_g64,recycle,0.0,78,4,3.680368,0.261262
recycle_g64,recycle,0.0,78,5,4.367370,0.254131
recycle_g64,recycle,0.0,78,6,5.054372,0.254506
recycle_g64,recycle,0.0,78,7,5.741374,0.227965
recycle_g64,recycle,0.0,78,8,6.428376,0.227333
recycle_g64,recycle,0.0,78,9,7.115378,0.219095
recycle_g64,recycle,0.0,78,10,7.802380,0.238795
recycle_g64,recycle,0.0,78,11,8.489382,0.278028
recycle_g64,recycle,0.0,79,0,0.932360,0.285309
recycle_g64,recycle,0.0,79,1,1.619362,0.223858
recycle_g64,recycle,0.0,79,2,2.306364,0.252852
recycle_g64,recycle,0.0,79,3,2.993366,0.270804
recycle_g64,recycle,0.0,79,4,3.680368,0.264397
recycle_g64,recycle,0.0,79,5,4.367370,0.252691
recycle_g64,recycle,0.0,79,6,5.054372,0.243719
recycle_g64,recycle,0.0,79,7,5.741374,0.231731
recycle_g64,recycle,0.0,79,8,6.428376,0.226393
recycle_g64,recycle,0.0,79,9,7.115378,0.219629
recycle_g64,recycle,0.0,79,10,7.802380,0.236005
recycle_g64,recycle,0.0,79,11,8.489382,0.275599
recycle_g64,recycle,0.0,80,0,0.932360,0.282725
recycle_g64,recycle,0.0,80,1,1.619362,0.224204
recycle_g64,recycle,0.0,80,2,2.306364,0.254243
recycle_g64,recycle,0.0,80,3,2.993366,0.269625
recycle_g64,recycle,0.0,80,4,3.680368,0.263829
recycle_g64,recycle,0.0,80,5,4.367370,0.252860
recycle_g64,recycle,0.0,80,6,5.054372,0.240230
recycle_g64,recycle,0.0,80,7,5.741374,0.228197
recycle_g64,recycle,0.0,80,8,6.428376,0.235316
recycle_g64,recycle,0.0,80,9,7.115378,0.218962
recycle_g64,recycle,0.0,80,10,7.802380,0.232599
recycle_g64,recycle,0.0,80,11,8.489382,0.271333
recycle_g64,recycle,0.0,81,0,0.932360,0.279565
recycle_g64,recycle,0.0,81,1,1.619362,0.224668
recycle_g64,recycle,0.0,81,2,2.306364,0.251166
recycle_g64,recycle,0.0,81,3,2.993366,0.271716
recycle_g64,recycle,0.0,81,4,3.680368,0.264711
recycle_g64,recycle,0.0,81,5,4.367370,0.252138
recycle_g64,recycle,0.0,81,6,5.054372,0.244077
recycle_g64,recycle,0.0,81,7,5.741374,0.229788
recycle_g64,recycle,0.0,81,8,6.428376,0.231258
recycle_g64,recycle,0.0,81,9,7.115378,0.217836
recycle_g64,recycle,0.0,81,10,7.802380,0.235274
recycle_g64,recycle,0.0,81,11,8.489382,0.268619
recycle_g64,recycle,0.0,82,0,0.932360,0.275109
recycle_g64,recycle,0.0,82,1,1.619362,0.224477
recycle_g64,recycle,0.0,82,2,2.306364,0.246666
recycle_g64,recycle,0.0,82,3,2.993366,0.270701
recycle_g64,recycle,0.0,82,4,3.680368,0.262757
recycle_g64,recycle,0.0,82,5,4.367370,0.253474
recycle_g64,recycle,0.0,82,6,5.054372,0.252050
recycle_g64,recycle,0.0,82,7,5.741374,0.229686
recycle_g64,recycle,0.0,82,8,6.428376,0.230704
recycle_g64,recycle,0.0,82,9,7.115378,0.216129
recycle_g64,recycle,0.0,82,10,7.802380,0.236864
recycle_g64,recycle,0.0,82,11,8.489382,0.260637
recycle_g64,recycle,0.0,83,0,0.932360,0.274277
recycle_g64,recycle,0.0,83,1,1.619362,0.220253
recycle_g64,recycle,0.0,83,2,2.306364,0.247851
recycle_g64,recycle,0.0,83,3,2.993366,0.267653
recycle_g64,recycle,0.0,83,4,3.680368,0.262791
recycle_g64,recycle,0.0,83,5,4.367370,0.247581
recycle_g64,recycle,0.0,83,6,5.054372,0.251549
recycle_g64,recycle,0.0,83,7,5.741374,0.243192
recycle_g64,recycle,0.0,83,8,6.428376,0.230464
recycle_g64,recycle,0.0,83,9,7.115378,0.216554
recycle_g64,recycle,0.0,83,10,7.802380,0.240022
recycle_g64,recycle,0.0,83,11,8.489382,0.255961
