label	tag	status	frame	no_hull	hull_y_m	road_cross_slope	road_crown_height_m	v_car_ms	v_water_ms	v_rel_mag_ms	v_rel_angle_deg_from_broadside	n_grid	dx_m	lim_m	depth_m	depth_cells	band_over_depth	n_water	water_layers	substeps	substeps_effective	bc_per_frame	bc_per_frame_auto	wrench_dt_s	wrench_dt_mode	frames	discard	settle_frames	stream_established_frac	fz_settle_N	f_buoy_analytic_N	fz_settle_over_analytic	force_horiz_mag_N	recycled_x	recycled_y	floor_clamps	wall_s	force_mean_x_N	force_mean_y_N	force_mean_z_N	u_mean_x_ms	u_mean_y_ms	u_mean_z_ms
M4c2s1	M4c2s1_g64_vc4.5000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	0.0	4.5	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.9214253955417209	9162.16259765625	4468.62177	2.050332981673732	1464.2183498211543	0	310067	55139484	5.098275661468506	-16.819792307858975	-1464.1217403411865	3246.7012659708657	0.00020105305884499103	-4.146414279937744	-0.00013447413221001625
M4c2s2	M4c2s2_g64_vc4.5000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	0.0	4.5	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.9203610950046115	9147.752014160156	4468.62177	2.0471081431803877	1467.996771784197	0	310090	55111115	5.0740807056427	-18.60722812747117	-1467.8788414001465	3214.128364435832	-0.0011010197922587395	-4.141624927520752	0.00024608426610939205
M4c2s3	M4c2s3_g64_vc4.5000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	0.0	4.5	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.9211637708875868	9147.147399902344	4468.62177	2.046972841002461	1464.6321046272121	0	310296	55161942	5.0962419509887695	-20.91125475204705	-1464.4828170140584	3226.4498143513997	-0.001430976903066039	-4.145236968994141	-0.0002699093893170357
M4c2s4	M4c2s4_g64_vc4.5000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	0.0	4.5	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41636	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.9207580354478624	9141.5537109375	4468.62177	2.045721070489593	1468.449446812774	0	309961	55110536	5.12425684928894	-15.9219426886489	-1468.363125928243	3236.9828243255615	-0.0009493245743215084	-4.143411159515381	-2.3838341803639196e-05
M4c3s0	M4c3s0_g64_vc6.7000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	0.0	6.7	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.9631215992258557	9149.204223632812	4468.62177	2.047433122457534	2116.3792541426924	0	482300	52743736	5.081214427947998	-34.65000810787703	-2116.0955848693848	4480.319903818766	0.00024622451746836305	-6.452914714813232	-0.0005262043559923768
M4c3s1	M4c3s1_g64_vc6.7000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	0.0	6.7	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.9628685908531076	9162.160949707031	4468.62177	2.050332612891297	2108.353958440663	0	482204	52755986	5.122926950454712	-30.71095375219981	-2108.1302738189697	4475.023426310221	-0.0012821001000702381	-6.45121955871582	-0.0002456420916132629
M4c3s2	M4c3s2_g64_vc6.7000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	0.0	6.7	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.9625503910121633	9147.7529296875	4468.62177	2.0471083480595182	2109.629257571774	0	482084	52768049	5.068584680557251	-30.649283180727313	-2109.4066051483155	4436.216278076172	0.00052785431034863	-6.449087619781494	-0.00030224103829823434
M4c3s3	M4c3s3_g64_vc6.7000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	0.0	6.7	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.9623524680066464	9147.146484375	4468.62177	2.04697263612333	2114.2718436689524	0	482006	52745732	5.228567838668823	-34.69295760563885	-2113.9871871948244	4488.860700988769	0.0025911000557243824	-6.447761535644531	-0.0004328920040279627
M4c3s4	M4c3s4_g64_vc6.7000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	0.0	6.7	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41636	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.9624463408740599	9141.548583984375	4468.62177	2.045719923166461	2132.2108993154484	0	481935	52701902	5.100706577301025	-34.52695165649057	-2131.931333033244	4555.992312113444	-0.0004337949212640524	-6.448390483856201	-0.00045356270857155323
M4c4s0	M4c4s0_g64_vc8.9000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	0.0	8.9	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.9803835193762618	9149.196899414062	4468.62177	2.0474314834244884	2587.3345324421207	0	654213	51381675	5.25702691078186	-49.25973618725936	-2586.865566889445	5201.964590199788	-0.0008000271627679467	-8.72541332244873	-0.001016098540276289
M4c4s1	M4c4s1_g64_vc8.9000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	0.0	8.9	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.980518212479152	9162.159301757812	4468.62177	2.0503322441088616	2595.922598549827	0	654285	51415024	5.102980375289917	-39.557912655252345	-2595.621179835002	5227.516637166341	-0.0005330521962605417	-8.726612091064453	-0.0006565867806784809
M4c4s2	M4c4s2_g64_vc8.9000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	0.0	8.9	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.9800348389014769	9147.755493164062	4468.62177	2.047108921721084	2612.620789841636	0	654238	51412694	5.120534181594849	-58.40542234901029	-2611.9678784688313	5264.64673131307	-0.00013748888159170747	-8.722310066223145	-0.0005190701922401786
M4c4s3	M4c4s3_g64_vc8.9000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	0.0	8.9	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.9807466656974192	9147.146301269531	4468.62177	2.046972595147504	2581.125278954354	0	654318	51389345	5.110327482223511	-42.13671443214019	-2580.7813163757323	5230.593859863281	0.0002677957818377763	-8.728645324707031	-0.0008023382979445159
M4c4s4	M4c4s4_g64_vc8.9000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	0.0	8.9	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41636	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.9800713785578695	9141.552062988281	4468.62177	2.045720701707158	2596.790866217579	0	654014	51383356	5.140592813491821	-46.27048879011224	-2596.378601964315	5199.484476470947	0.0009774151258170605	-8.722635269165039	-0.0011700588511303067
M5m1.0s0	M5m1.0s0_g64_vc0.0000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	1.0	1.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9719481468200684	9149.199645996094	4468.62177	2.0474320980618805	463.4746255664477	77517	0	59678184	6.747080087661743	463.3200421015421	-11.9694248393178	512.5418718973796	0.9719481468200684	0.00043485633796080947	-5.7562754562923146e-08
M5m1.0s0	M5m1.0s0_g64_vc0.1951_vw0.9808_r1	OK	vehicle_rest	False	4.710871156863869			0.19509	0.980785	0.999999662162443	-11.249985038650442	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9147323725829273	9149.201843261719	4468.62177	2.047432589771794	893.5339209541121	70293	30710	60214922	6.88934326171875	759.4407608350118	-470.7999561150869	783.9786746660868	0.8674187660217285	-0.3279534578323364	0.0
M5m1.0s0	M5m1.0s0_g64_vc0.3827_vw0.9239_r1	OK	vehicle_rest	False	4.710871156863869			0.382683	0.92388	1.0000002664444645	-22.49996686279751	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9138566725139272	9149.195434570312	4468.62177	2.0474311556178795	797.964829571652	66026	39262	60351413	6.700986385345459	720.0821533838908	-343.8452582359314	764.3366086006165	0.8127028942108154	-0.4259849786758423	-3.0831746698822826e-05
M5m1.0s0	M5m1.0s0_g64_vc0.5556_vw0.8315_r1	OK	vehicle_rest	False	4.710871156863869			0.55557	0.83147	1.0000001928999815	-33.74997655790137	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9247692989344629	9149.200012207031	4468.62177	2.0474321800135327	626.1902705507915	60859	47872	60405709	6.84241247177124	540.1253420511881	-316.8262454509735	816.2852930386861	0.7472489476203918	-0.5462040305137634	-1.9175728084519506e-05
M5m1.0s0	M5m1.0s0_g64_vc0.7071_vw0.7071_r1	OK	vehicle_rest	False	4.710871156863869			0.707107	0.707107	1.0000003094489522	-45.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9305904524732622	9149.200378417969	4468.62177	2.0474322619651852	630.0289299829449	54572	55682	60464132	6.601336717605591	411.5312220096588	-477.05189018249513	879.5927368164063	0.6570965051651001	-0.6589575409889221	-2.5827306671999395e-05
M5m1.0s0	M5m1.0s0_g64_vc0.8315_vw0.5556_r1	OK	vehicle_rest	False	4.710871156863869			0.83147	0.55557	1.0000001928999815	-56.25002344209864	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.910636047514179	9149.202941894531	4468.62177	2.047432835626751	823.8281327663295	46853	62004	60447551	6.846017360687256	415.35593625704445	-711.4578262646993	932.013705444336	0.5377499461174011	-0.7358998656272888	-3.191289215465076e-05
M5m1.0s0	M5m1.0s0_g64_vc0.9239_vw0.3827_r1	OK	vehicle_rest	False	4.710871156863869			0.92388	0.382683	1.0000002664444645	-67.5000331372025	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9163602376195527	9149.196899414062	4468.62177	2.0474314834244884	970.204664835683	38608	68396	60487034	6.651023626327515	486.98951476415	-839.1294919013977	1005.9194540023803	0.42061519622802734	-0.8176369667053223	-1.9114037058898248e-05
M5m1.0s0	M5m1.0s0_g64_vc0.9808_vw0.1951_r1	OK	vehicle_rest	False	4.710871156863869			0.980785	0.19509	0.999999662162443	-78.75001496134956	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9299410162109497	9149.199829101562	4468.62177	2.047432139037707	966.7156655655455	30139	73510	60312999	6.872917890548706	552.9041724205017	-792.9919004440308	926.282890733083	0.3207349479198456	-0.884361207485199	-1.3170738384360448e-05
M5m1.0s0	M5m1.0s0_g64_vc1.0000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			1.0	0.0	1.0	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	1.0104150772094727	9149.197265625	4468.62177	2.0474315653761406	414.7615277375531	0	80833	59716264	6.440541505813599	-4.991983279942845	-414.731485414505	1028.1417025883993	4.3370651837904006e-05	-1.0104150772094727	-3.261465099058114e-05
M5m1.0s1	M5m1.0s1_g64_vc0.0000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	1.0	1.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9722171425819397	9162.158203125	4468.62177	2.0503319982539048	463.9292368941114	77516	0	59670281	6.747417688369751	463.7518458684286	-12.828183767696222	512.0498825073242	0.9722171425819397	0.0008658583392389119	0.0
M5m1.0s1	M5m1.0s1_g64_vc0.1951_vw0.9808_r1	OK	vehicle_rest	False	4.710871156863869			0.19509	0.980785	0.999999662162443	-11.249985038650442	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9150230713144896	9162.158569335938	4468.62177	2.050332080205557	891.9822655694828	70272	30713	60211548	6.8750083446502686	758.5758161226909	-469.2495000362396	786.5170647621155	0.8676929473876953	-0.3280651271343231	0.0
M5m1.0s1	M5m1.0s1_g64_vc0.3827_vw0.9239_r1	OK	vehicle_rest	False	4.710871156863869			0.382683	0.92388	1.0000002664444645	-22.49996686279751	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9138196190082843	9162.157470703125	4468.62177	2.0503318343506	798.1467913523328	66037	39272	60344907	6.574283838272095	720.7899915059407	-342.7828593889872	764.0172820409139	0.8124971985816956	-0.42638474702835083	-3.339876639074646e-05
M5m1.0s1	M5m1.0s1_g64_vc0.5556_vw0.8315_r1	OK	vehicle_rest	False	4.710871156863869			0.55557	0.83147	1.0000001928999815	-33.74997655790137	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9246347455843074	9162.158203125	4468.62177	2.0503319982539048	624.4034423608093	60839	47861	60413234	6.80919075012207	538.9900236129761	-315.22914408047995	808.8784054438273	0.7470165491104126	-0.5463096499443054	-1.3696240785066038e-05
M5m1.0s1	M5m1.0s1_g64_vc0.7071_vw0.7071_r1	OK	vehicle_rest	False	4.710871156863869			0.707107	0.707107	1.0000003094489522	-45.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9305124808276453	9162.155456542969	4468.62177	2.0503313836165127	631.632434667343	54558	55636	60446650	6.594434022903442	412.13448867797854	-478.64882300694785	879.8690614064534	0.6567412614822388	-0.659202516078949	-2.218762892880477e-05
M5m1.0s1	M5m1.0s1_g64_vc0.8315_vw0.5556_r1	OK	vehicle_rest	False	4.710871156863869			0.83147	0.55557	1.0000001928999815	-56.25002344209864	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9100910987364593	9162.160949707031	4468.62177	2.050332612891297	824.7825074217391	46864	61967	60450818	6.798559665679932	416.0546624024709	-712.1549708048502	928.3141702016195	0.5376766324043274	-0.735293447971344	-3.206195106031373e-05
M5m1.0s1	M5m1.0s1_g64_vc0.9239_vw0.3827_r1	OK	vehicle_rest	False	4.710871156863869			0.92388	0.382683	1.0000002664444645	-67.5000331372025	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9161562831434007	9162.158020019531	4468.62177	2.0503319572780785	968.2862906087131	38590	68354	60492021	6.6246514320373535	485.9241883913676	-837.5297151247661	1004.3855899175009	0.42106175422668457	-0.8172312378883362	-1.0391258001618553e-05
M5m1.0s1	M5m1.0s1_g64_vc0.9808_vw0.1951_r1	OK	vehicle_rest	False	4.710871156863869			0.980785	0.19509	0.999999662162443	-78.75001496134956	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.929774281509847	9162.162963867188	4468.62177	2.0503330636253843	965.9281282806305	30149	73446	60324505	6.838234186172485	553.7219200452168	-791.4601596196493	924.6050662994385	0.3208032250404358	-0.8841776251792908	-1.2176483323855791e-05
M5m1.0s1	M5m1.0s1_g64_vc1.0000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			1.0	0.0	1.0	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41649	4	11	12	4	1	0.03636363636363636	frame	400	250	30	1.0103070735931396	9162.1552734375	4468.62177	2.0503313426406864	414.0024291708878	0	80808	59728861	6.5223493576049805	-3.674268940743059	-413.9861242930094	1027.5660842895509	-5.412800601334311e-05	-1.0103070735931396	-2.4229399059549905e-05
M5m1.0s2	M5m1.0s2_g64_vc0.0000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	1.0	1.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9721391797065735	9147.749633789062	4468.62177	2.0471076104946477	464.41832581638243	77505	0	59682973	6.748506307601929	464.2733675320943	-11.602652907868226	513.4382189750671	0.9721391797065735	0.0004685104067903012	0.0
M5m1.0s2	M5m1.0s2_g64_vc0.1951_vw0.9808_r1	OK	vehicle_rest	False	4.710871156863869			0.19509	0.980785	0.999999662162443	-11.249985038650442	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9145559813354425	9147.750366210938	4468.62177	2.0471077743979524	892.9266811140911	70273	30690	60211922	6.882268905639648	758.6694221178691	-470.89145860672	782.2037138621013	0.8671688437461853	-0.32830575108528137	0.0
M5m1.0s2	M5m1.0s2_g64_vc0.3827_vw0.9239_r1	OK	vehicle_rest	False	4.710871156863869			0.382683	0.92388	1.0000002664444645	-22.49996686279751	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9138204766543523	9147.753295898438	4468.62177	2.0471084300111704	798.343700328293	66032	39257	60342612	6.705688953399658	720.4357780138652	-343.983943827947	766.1572118123372	0.812484622001648	-0.42641735076904297	-2.6939736926578917e-05
M5m1.0s2	M5m1.0s2_g64_vc0.5556_vw0.8315_r1	OK	vehicle_rest	False	4.710871156863869			0.55557	0.83147	1.0000001928999815	-33.74997655790137	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9252646501461159	9147.752197265625	4468.62177	2.0471081841562135	626.3431322665751	60847	47863	60410664	6.849007606506348	540.6226930936177	-316.27965955734254	812.6879613876342	0.7474031448364258	-0.5468648672103882	-2.6763991627376527e-05
M5m1.0s2	M5m1.0s2_g64_vc0.7071_vw0.7071_r1	OK	vehicle_rest	False	4.710871156863869			0.707107	0.707107	1.0000003094489522	-45.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.929696855267657	9147.752563476562	4468.62177	2.047108266107866	632.2872041746332	54550	55644	60459575	6.607682466506958	412.73198753992716	-478.9983455340068	875.9996118227641	0.6563859581947327	-0.6584043502807617	-9.221011168847326e-06
M5m1.0s2	M5m1.0s2_g64_vc0.8315_vw0.5556_r1	OK	vehicle_rest	False	4.710871156863869			0.83147	0.55557	1.0000001928999815	-56.25002344209864	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9104837183623086	9147.752563476562	4468.62177	2.047108266107866	823.6709551142853	46847	61959	60454365	6.853241920471191	416.180691130956	-710.7935527483622	930.8352378209432	0.5375528335571289	-0.7358483672142029	-2.1283070964273065e-05
M5m1.0s2	M5m1.0s2_g64_vc0.9239_vw0.3827_r1	OK	vehicle_rest	False	4.710871156863869			0.92388	0.382683	1.0000002664444645	-67.5000331372025	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9165461687851111	9147.754577636719	4468.62177	2.0471087168419535	971.6955012546711	38578	68364	60486301	6.6326587200164795	488.43584995269777	-840.0134330113729	1009.0873467763265	0.4210178852081299	-0.8176714181900024	-1.5753985280753113e-05
M5m1.0s2	M5m1.0s2_g64_vc0.9808_vw0.1951_r1	OK	vehicle_rest	False	4.710871156863869			0.980785	0.19509	0.999999662162443	-78.75001496134956	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9304479391433033	9147.752014160156	4468.62177	2.0471081431803877	964.5014160873766	30136	73478	60322436	6.857672691345215	552.3352172851562	-790.6888069152832	926.5013197580973	0.32100504636764526	-0.8848243355751038	-1.1969420484092552e-05
M5m1.0s2	M5m1.0s2_g64_vc1.0000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			1.0	0.0	1.0	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41648	4	11	12	4	1	0.03636363636363636	frame	400	250	30	1.0096046924591064	9147.751098632812	4468.62177	2.0471079383012567	413.844808256649	0	80777	59729508	6.444087982177734	-4.011546967403652	-413.82536511421205	1024.718166033427	-6.550546095240861e-05	-1.0096046924591064	-2.913688513217494e-05
M5m1.0s3	M5m1.0s3_g64_vc0.0000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	1.0	1.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9725035429000854	9147.144653320312	4468.62177	2.0469722263650687	463.35568293758587	77517	0	59683012	6.124064683914185	463.1991227308909	-12.044152601559956	514.2855453809102	0.9725035429000854	0.00038376267184503376	-2.1070988509563904e-07
M5m1.0s3	M5m1.0s3_g64_vc0.1951_vw0.9808_r1	OK	vehicle_rest	False	4.710871156863869			0.19509	0.980785	0.999999662162443	-11.249985038650442	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9145173881405113	9147.145568847656	4468.62177	2.0469724312441993	894.272127140286	70268	30696	60211760	6.383221387863159	759.7176295280457	-471.75391971270244	785.4146337827046	0.8671984672546387	-0.32795900106430054	0.0
M5m1.0s3	M5m1.0s3_g64_vc0.3827_vw0.9239_r1	OK	vehicle_rest	False	4.710871156863869			0.382683	0.92388	1.0000002664444645	-22.49996686279751	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9135843269909201	9147.141357421875	4468.62177	2.0469714888001977	799.0254835405977	66012	39249	60348647	6.574103116989136	720.8361878077189	-344.7273033777873	764.4859008789062	0.8123905062675476	-0.42602747678756714	-2.556705840106588e-05
M5m1.0s3	M5m1.0s3_g64_vc0.5556_vw0.8315_r1	OK	vehicle_rest	False	4.710871156863869			0.55557	0.83147	1.0000001928999815	-33.74997655790137	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.92456463243823	9147.145202636719	4468.62177	2.046972349292547	625.4048726273371	60855	47848	60409260	6.285963773727417	539.5319215138753	-316.28556776046753	805.5355129241943	0.7469250559806824	-0.546320378780365	-1.7323776773991995e-05
M5m1.0s3	M5m1.0s3_g64_vc0.7071_vw0.7071_r1	OK	vehicle_rest	False	4.710871156863869			0.707107	0.707107	1.0000003094489522	-45.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9308045583974427	9147.143737792969	4468.62177	2.0469720214859377	631.3063272903595	54563	55710	60447861	6.358103036880493	412.6415344397227	-477.7809570630391	880.4361464500428	0.6569975018501282	-0.659359335899353	-1.1383767741790507e-05
M5m1.0s3	M5m1.0s3_g64_vc0.8315_vw0.5556_r1	OK	vehicle_rest	False	4.710871156863869			0.83147	0.55557	1.0000001928999815	-56.25002344209864	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9108751344778608	9147.146484375	4468.62177	2.04697263612333	820.9549026227744	46845	61948	60454199	6.296997308731079	413.45888692537943	-709.2381130218506	928.8342795054118	0.537825345993042	-0.7361370325088501	-1.6704618246876635e-05
M5m1.0s3	M5m1.0s3_g64_vc0.9239_vw0.3827_r1	OK	vehicle_rest	False	4.710871156863869			0.92388	0.382683	1.0000002664444645	-67.5000331372025	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.917027690452264	9147.142639160156	4468.62177	2.046971775630981	965.3747300905833	38569	68345	60490750	6.291462659835815	483.41575508117677	-835.6180809656779	1001.5211996078491	0.42155638337135315	-0.817969560623169	-2.1142337573110126e-05
M5m1.0s3	M5m1.0s3_g64_vc0.9808_vw0.1951_r1	OK	vehicle_rest	False	4.710871156863869			0.980785	0.19509	0.999999662162443	-78.75001496134956	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9301095021334619	9147.14501953125	4468.62177	2.046972308316721	966.3470312935585	30142	73483	60323031	6.34975266456604	554.7391223271687	-791.2591807047526	924.3091095924377	0.32037869095802307	-0.8846038579940796	-8.777283255767543e-06
M5m1.0s3	M5m1.0s3_g64_vc1.0000_vw0.0000_r1	OK	vehicle_rest	False	4.710871156863869			1.0	0.0	1.0	-90.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41643	4	11	12	4	1	0.03636363636363636	frame	400	250	30	1.0106602907180786	9147.148132324219	4468.62177	2.046973004905765	413.4077187111719	0	80784	59731131	5.837538003921509	-4.290642104794582	-413.38545242945355	1020.1319443384806	-6.865380419185385e-05	-1.0106602907180786	-2.757249603746459e-05
M5m1.0s4	M5m1.0s4_g64_vc0.0000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	1.0	1.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41636	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9722935557365417	9141.547485351562	4468.62177	2.0457196773115043	463.22076609030535	77476	0	59648347	6.098042964935303	463.0680818557739	-11.89242211257418	510.76024058659874	0.9722935557365417	0.0006741152610629797	-1.626100214480175e-07
